file_path,emotion,intensity,actor_id,gender
data/audio/ravdess/Actor_01/03-01-04-01-02-02-01.wav,sad,normal,01,male
data/audio/ravdess/Actor_01/03-01-04-02-01-01-01.wav,sad,strong,01,male
data/audio/ravdess/Actor_01/03-01-04-02-01-02-01.wav,sad,strong,01,male
data/audio/ravdess/Actor_01/03-01-04-02-02-01-01.wav,sad,strong,01,male
data/audio/ravdess/Actor_01/03-01-04-02-02-02-01.wav,sad,strong,01,male
data/audio/ravdess/Actor_01/03-01-05-01-01-01-01.wav,angry,normal,01,male
data/audio/ravdess/Actor_01/03-01-05-01-01-02-01.wav,angry,normal,01,male
data/audio/ravdess/Actor_01/03-01-05-01-02-01-01.wav,angry,normal,01,male
data/audio/ravdess/Actor_01/03-01-05-01-02-02-01.wav,angry,normal,01,male
data/audio/ravdess/Actor_01/03-01-05-02-01-01-01.wav,angry,strong,01,male
data/audio/ravdess/Actor_01/03-01-05-02-01-02-01.wav,angry,strong,01,male
data/audio/ravdess/Actor_01/03-01-05-02-02-01-01.wav,angry,strong,01,male
data/audio/ravdess/Actor_01/03-01-05-02-02-02-01.wav,angry,strong,01,male
data/audio/ravdess/Actor_01/03-01-06-01-01-01-01.wav,fearful,normal,01,male
data/audio/ravdess/Actor_01/03-01-06-01-01-02-01.wav,fearful,normal,01,male
data/audio/ravdess/Actor_01/03-01-06-01-02-01-01.wav,fearful,normal,01,male
data/audio/ravdess/Actor_01/03-01-06-01-02-02-01.wav,fearful,normal,01,male
data/audio/ravdess/Actor_01/03-01-06-02-01-01-01.wav,fearful,strong,01,male
data/audio/ravdess/Actor_01/03-01-06-02-01-02-01.wav,fearful,strong,01,male
data/audio/ravdess/Actor_01/03-01-06-02-02-01-01.wav,fearful,strong,01,male
data/audio/ravdess/Actor_01/03-01-06-02-02-02-01.wav,fearful,strong,01,male
data/audio/ravdess/Actor_01/03-01-07-01-01-01-01.wav,disgust,normal,01,male
data/audio/ravdess/Actor_01/03-01-07-01-01-02-01.wav,disgust,normal,01,male
data/audio/ravdess/Actor_01/03-01-07-01-02-01-01.wav,disgust,normal,01,male
data/audio/ravdess/Actor_01/03-01-07-01-02-02-01.wav,disgust,normal,01,male
data/audio/ravdess/Actor_01/03-01-07-02-01-01-01.wav,disgust,strong,01,male
data/audio/ravdess/Actor_01/03-01-07-02-01-02-01.wav,disgust,strong,01,male
data/audio/ravdess/Actor_01/03-01-07-02-02-01-01.wav,disgust,strong,01,male
data/audio/ravdess/Actor_01/03-01-07-02-02-02-01.wav,disgust,strong,01,male
data/audio/ravdess/Actor_01/03-01-08-01-01-01-01.wav,surprised,normal,01,male
data/audio/ravdess/Actor_01/03-01-08-01-01-02-01.wav,surprised,normal,01,male
data/audio/ravdess/Actor_01/03-01-08-01-02-01-01.wav,surprised,normal,01,male
data/audio/ravdess/Actor_01/03-01-08-01-02-02-01.wav,surprised,normal,01,male
data/audio/ravdess/Actor_01/03-01-08-02-01-01-01.wav,surprised,strong,01,male
data/audio/ravdess/Actor_01/03-01-08-02-01-02-01.wav,surprised,strong,01,male
data/audio/ravdess/Actor_01/03-01-08-02-02-01-01.wav,surprised,strong,01,male
data/audio/ravdess/Actor_01/03-01-08-02-02-02-01.wav,surprised,strong,01,male
data/audio/ravdess/Actor_02/03-01-01-01-01-01-02.wav,neutral,normal,02,female
data/audio/ravdess/Actor_02/03-01-01-01-01-02-02.wav,neutral,normal,02,female
data/audio/ravdess/Actor_02/03-01-01-01-02-01-02.wav,neutral,normal,02,female
data/audio/ravdess/Actor_02/03-01-01-01-02-02-02.wav,neutral,normal,02,female
data/audio/ravdess/Actor_02/03-01-02-01-01-01-02.wav,calm,normal,02,female
data/audio/ravdess/Actor_02/03-01-02-01-01-02-02.wav,calm,normal,02,female
data/audio/ravdess/Actor_02/03-01-02-01-02-01-02.wav,calm,normal,02,female
data/audio/ravdess/Actor_02/03-01-02-01-02-02-02.wav,calm,normal,02,female
data/audio/ravdess/Actor_02/03-01-02-02-01-01-02.wav,calm,strong,02,female
data/audio/ravdess/Actor_02/03-01-02-02-01-02-02.wav,calm,strong,02,female
data/audio/ravdess/Actor_02/03-01-02-02-02-01-02.wav,calm,strong,02,female
data/audio/ravdess/Actor_02/03-01-02-02-02-02-02.wav,calm,strong,02,female
data/audio/ravdess/Actor_02/03-01-03-01-01-01-02.wav,happy,normal,02,female
data/audio/ravdess/Actor_02/03-01-03-01-01-02-02.wav,happy,normal,02,female
data/audio/ravdess/Actor_02/03-01-03-01-02-01-02.wav,happy,normal,02,female
data/audio/ravdess/Actor_02/03-01-03-01-02-02-02.wav,happy,normal,02,female
data/audio/ravdess/Actor_02/03-01-03-02-01-01-02.wav,happy,strong,02,female
data/audio/ravdess/Actor_02/03-01-03-02-01-02-02.wav,happy,strong,02,female
data/audio/ravdess/Actor_02/03-01-03-02-02-01-02.wav,happy,strong,02,female
data/audio/ravdess/Actor_02/03-01-03-02-02-02-02.wav,happy,strong,02,female
data/audio/ravdess/Actor_02/03-01-04-01-01-01-02.wav,sad,normal,02,female
data/audio/ravdess/Actor_02/03-01-04-01-01-02-02.wav,sad,normal,02,female
data/audio/ravdess/Actor_02/03-01-04-01-02-01-02.wav,sad,normal,02,female
data/audio/ravdess/Actor_02/03-01-04-01-02-02-02.wav,sad,normal,02,female
data/audio/ravdess/Actor_02/03-01-04-02-01-01-02.wav,sad,strong,02,female
data/audio/ravdess/Actor_02/03-01-04-02-01-02-02.wav,sad,strong,02,female
data/audio/ravdess/Actor_02/03-01-04-02-02-01-02.wav,sad,strong,02,female
data/audio/ravdess/Actor_02/03-01-04-02-02-02-02.wav,sad,strong,02,female
data/audio/ravdess/Actor_02/03-01-05-01-01-01-02.wav,angry,normal,02,female
data/audio/ravdess/Actor_02/03-01-05-01-01-02-02.wav,angry,normal,02,female
data/audio/ravdess/Actor_02/03-01-05-01-02-01-02.wav,angry,normal,02,female
data/audio/ravdess/Actor_02/03-01-05-01-02-02-02.wav,angry,normal,02,female
data/audio/ravdess/Actor_02/03-01-05-02-01-01-02.wav,angry,strong,02,female
data/audio/ravdess/Actor_02/03-01-05-02-01-02-02.wav,angry,strong,02,female
data/audio/ravdess/Actor_02/03-01-05-02-02-01-02.wav,angry,strong,02,female
data/audio/ravdess/Actor_02/03-01-05-02-02-02-02.wav,angry,strong,02,female
data/audio/ravdess/Actor_02/03-01-06-01-01-01-02.wav,fearful,normal,02,female
data/audio/ravdess/Actor_02/03-01-06-01-01-02-02.wav,fearful,normal,02,female
data/audio/ravdess/Actor_02/03-01-06-01-02-01-02.wav,fearful,normal,02,female
data/audio/ravdess/Actor_02/03-01-06-01-02-02-02.wav,fearful,normal,02,female
data/audio/ravdess/Actor_02/03-01-06-02-01-01-02.wav,fearful,strong,02,female
data/audio/ravdess/Actor_02/03-01-06-02-01-02-02.wav,fearful,strong,02,female
data/audio/ravdess/Actor_02/03-01-06-02-02-01-02.wav,fearful,strong,02,female
data/audio/ravdess/Actor_02/03-01-06-02-02-02-02.wav,fearful,strong,02,female
data/audio/ravdess/Actor_02/03-01-07-01-01-01-02.wav,disgust,normal,02,female
data/audio/ravdess/Actor_02/03-01-07-01-01-02-02.wav,disgust,normal,02,female
data/audio/ravdess/Actor_02/03-01-07-01-02-01-02.wav,disgust,normal,02,female
data/audio/ravdess/Actor_02/03-01-07-01-02-02-02.wav,disgust,normal,02,female
data/audio/ravdess/Actor_02/03-01-07-02-01-01-02.wav,disgust,strong,02,female
data/audio/ravdess/Actor_02/03-01-07-02-01-02-02.wav,disgust,strong,02,female
data/audio/ravdess/Actor_02/03-01-07-02-02-01-02.wav,disgust,strong,02,female
data/audio/ravdess/Actor_02/03-01-07-02-02-02-02.wav,disgust,strong,02,female
data/audio/ravdess/Actor_02/03-01-08-01-01-01-02.wav,surprised,normal,02,female
data/audio/ravdess/Actor_02/03-01-08-01-01-02-02.wav,surprised,normal,02,female
data/audio/ravdess/Actor_02/03-01-08-01-02-01-02.wav,surprised,normal,02,female
data/audio/ravdess/Actor_02/03-01-08-01-02-02-02.wav,surprised,normal,02,female
data/audio/ravdess/Actor_02/03-01-08-02-01-01-02.wav,surprised,strong,02,female
data/audio/ravdess/Actor_02/03-01-08-02-01-02-02.wav,surprised,strong,02,female
data/audio/ravdess/Actor_02/03-01-08-02-02-01-02.wav,surprised,strong,02,female
data/audio/ravdess/Actor_02/03-01-08-02-02-02-02.wav,surprised,strong,02,female
data/audio/ravdess/Actor_03/03-01-01-01-01-01-03.wav,neutral,normal,03,male
data/audio/ravdess/Actor_03/03-01-01-01-01-02-03.wav,neutral,normal,03,male
data/audio/ravdess/Actor_03/03-01-01-01-02-01-03.wav,neutral,normal,03,male
data/audio/ravdess/Actor_03/03-01-01-01-02-02-03.wav,neutral,normal,03,male
data/audio/ravdess/Actor_03/03-01-02-01-01-01-03.wav,calm,normal,03,male
data/audio/ravdess/Actor_03/03-01-02-01-01-02-03.wav,calm,normal,03,male
data/audio/ravdess/Actor_03/03-01-02-01-02-01-03.wav,calm,normal,03,male
data/audio/ravdess/Actor_03/03-01-02-01-02-02-03.wav,calm,normal,03,male
data/audio/ravdess/Actor_03/03-01-02-02-01-01-03.wav,calm,strong,03,male
data/audio/ravdess/Actor_03/03-01-02-02-01-02-03.wav,calm,strong,03,male
data/audio/ravdess/Actor_03/03-01-02-02-02-01-03.wav,calm,strong,03,male
data/audio/ravdess/Actor_03/03-01-02-02-02-02-03.wav,calm,strong,03,male
data/audio/ravdess/Actor_03/03-01-03-01-01-01-03.wav,happy,normal,03,male
data/audio/ravdess/Actor_03/03-01-03-01-01-02-03.wav,happy,normal,03,male
data/audio/ravdess/Actor_03/03-01-03-01-02-01-03.wav,happy,normal,03,male
data/audio/ravdess/Actor_03/03-01-03-01-02-02-03.wav,happy,normal,03,male
data/audio/ravdess/Actor_03/03-01-03-02-01-01-03.wav,happy,strong,03,male
data/audio/ravdess/Actor_03/03-01-03-02-01-02-03.wav,happy,strong,03,male
data/audio/ravdess/Actor_03/03-01-03-02-02-01-03.wav,happy,strong,03,male
data/audio/ravdess/Actor_03/03-01-03-02-02-02-03.wav,happy,strong,03,male
data/audio/ravdess/Actor_03/03-01-04-01-01-01-03.wav,sad,normal,03,male
data/audio/ravdess/Actor_03/03-01-04-01-01-02-03.wav,sad,normal,03,male
data/audio/ravdess/Actor_03/03-01-04-01-02-01-03.wav,sad,normal,03,male
data/audio/ravdess/Actor_03/03-01-04-01-02-02-03.wav,sad,normal,03,male
data/audio/ravdess/Actor_03/03-01-04-02-01-01-03.wav,sad,strong,03,male
data/audio/ravdess/Actor_03/03-01-04-02-01-02-03.wav,sad,strong,03,male
data/audio/ravdess/Actor_03/03-01-04-02-02-01-03.wav,sad,strong,03,male
data/audio/ravdess/Actor_03/03-01-04-02-02-02-03.wav,sad,strong,03,male
data/audio/ravdess/Actor_03/03-01-05-01-01-01-03.wav,angry,normal,03,male
data/audio/ravdess/Actor_03/03-01-05-01-01-02-03.wav,angry,normal,03,male
data/audio/ravdess/Actor_03/03-01-05-01-02-01-03.wav,angry,normal,03,male
data/audio/ravdess/Actor_03/03-01-05-01-02-02-03.wav,angry,normal,03,male
data/audio/ravdess/Actor_03/03-01-05-02-01-01-03.wav,angry,strong,03,male
data/audio/ravdess/Actor_03/03-01-05-02-01-02-03.wav,angry,strong,03,male
data/audio/ravdess/Actor_03/03-01-05-02-02-01-03.wav,angry,strong,03,male
data/audio/ravdess/Actor_03/03-01-05-02-02-02-03.wav,angry,strong,03,male
data/audio/ravdess/Actor_03/03-01-06-01-01-01-03.wav,fearful,normal,03,male
data/audio/ravdess/Actor_03/03-01-06-01-01-02-03.wav,fearful,normal,03,male
data/audio/ravdess/Actor_03/03-01-06-01-02-01-03.wav,fearful,normal,03,male
data/audio/ravdess/Actor_03/03-01-06-01-02-02-03.wav,fearful,normal,03,male
data/audio/ravdess/Actor_03/03-01-06-02-01-01-03.wav,fearful,strong,03,male
data/audio/ravdess/Actor_03/03-01-06-02-01-02-03.wav,fearful,strong,03,male
data/audio/ravdess/Actor_03/03-01-06-02-02-01-03.wav,fearful,strong,03,male
data/audio/ravdess/Actor_03/03-01-06-02-02-02-03.wav,fearful,strong,03,male
data/audio/ravdess/Actor_03/03-01-07-01-01-01-03.wav,disgust,normal,03,male
data/audio/ravdess/Actor_03/03-01-07-01-01-02-03.wav,disgust,normal,03,male
data/audio/ravdess/Actor_03/03-01-07-01-02-01-03.wav,disgust,normal,03,male
data/audio/ravdess/Actor_03/03-01-07-01-02-02-03.wav,disgust,normal,03,male
data/audio/ravdess/Actor_03/03-01-07-02-01-01-03.wav,disgust,strong,03,male
data/audio/ravdess/Actor_03/03-01-07-02-01-02-03.wav,disgust,strong,03,male
data/audio/ravdess/Actor_03/03-01-07-02-02-01-03.wav,disgust,strong,03,male
data/audio/ravdess/Actor_03/03-01-07-02-02-02-03.wav,disgust,strong,03,male
data/audio/ravdess/Actor_03/03-01-08-01-01-01-03.wav,surprised,normal,03,male
data/audio/ravdess/Actor_03/03-01-08-01-01-02-03.wav,surprised,normal,03,male
data/audio/ravdess/Actor_03/03-01-08-01-02-01-03.wav,surprised,normal,03,male
data/audio/ravdess/Actor_03/03-01-08-01-02-02-03.wav,surprised,normal,03,male
data/audio/ravdess/Actor_03/03-01-08-02-01-01-03.wav,surprised,strong,03,male
data/audio/ravdess/Actor_03/03-01-08-02-01-02-03.wav,surprised,strong,03,male
data/audio/ravdess/Actor_03/03-01-08-02-02-01-03.wav,surprised,strong,03,male
data/audio/ravdess/Actor_03/03-01-08-02-02-02-03.wav,surprised,strong,03,male
data/audio/ravdess/Actor_04/03-01-01-01-01-01-04.wav,neutral,normal,04,female
data/audio/ravdess/Actor_04/03-01-01-01-01-02-04.wav,neutral,normal,04,female
data/audio/ravdess/Actor_04/03-01-01-01-02-01-04.wav,neutral,normal,04,female
data/audio/ravdess/Actor_04/03-01-01-01-02-02-04.wav,neutral,normal,04,female
data/audio/ravdess/Actor_04/03-01-02-01-01-01-04.wav,calm,normal,04,female
data/audio/ravdess/Actor_04/03-01-02-01-01-02-04.wav,calm,normal,04,female
data/audio/ravdess/Actor_04/03-01-02-01-02-01-04.wav,calm,normal,04,female
data/audio/ravdess/Actor_04/03-01-02-01-02-02-04.wav,calm,normal,04,female
data/audio/ravdess/Actor_04/03-01-02-02-01-01-04.wav,calm,strong,04,female
data/audio/ravdess/Actor_04/03-01-02-02-01-02-04.wav,calm,strong,04,female
data/audio/ravdess/Actor_04/03-01-02-02-02-01-04.wav,calm,strong,04,female
data/audio/ravdess/Actor_04/03-01-02-02-02-02-04.wav,calm,strong,04,female
data/audio/ravdess/Actor_04/03-01-03-01-01-01-04.wav,happy,normal,04,female
data/audio/ravdess/Actor_04/03-01-03-01-01-02-04.wav,happy,normal,04,female
data/audio/ravdess/Actor_04/03-01-03-01-02-01-04.wav,happy,normal,04,female
data/audio/ravdess/Actor_04/03-01-03-01-02-02-04.wav,happy,normal,04,female
data/audio/ravdess/Actor_04/03-01-03-02-01-01-04.wav,happy,strong,04,female
data/audio/ravdess/Actor_04/03-01-03-02-01-02-04.wav,happy,strong,04,female
data/audio/ravdess/Actor_04/03-01-03-02-02-01-04.wav,happy,strong,04,female
data/audio/ravdess/Actor_04/03-01-03-02-02-02-04.wav,happy,strong,04,female
data/audio/ravdess/Actor_04/03-01-04-01-01-01-04.wav,sad,normal,04,female
data/audio/ravdess/Actor_04/03-01-04-01-01-02-04.wav,sad,normal,04,female
data/audio/ravdess/Actor_04/03-01-04-01-02-01-04.wav,sad,normal,04,female
data/audio/ravdess/Actor_04/03-01-04-01-02-02-04.wav,sad,normal,04,female
data/audio/ravdess/Actor_04/03-01-04-02-01-01-04.wav,sad,strong,04,female
data/audio/ravdess/Actor_04/03-01-04-02-01-02-04.wav,sad,strong,04,female
data/audio/ravdess/Actor_04/03-01-04-02-02-01-04.wav,sad,strong,04,female
data/audio/ravdess/Actor_04/03-01-04-02-02-02-04.wav,sad,strong,04,female
data/audio/ravdess/Actor_04/03-01-05-01-01-01-04.wav,angry,normal,04,female
data/audio/ravdess/Actor_04/03-01-05-01-01-02-04.wav,angry,normal,04,female
data/audio/ravdess/Actor_04/03-01-05-01-02-01-04.wav,angry,normal,04,female
data/audio/ravdess/Actor_04/03-01-05-01-02-02-04.wav,angry,normal,04,female
data/audio/ravdess/Actor_04/03-01-05-02-01-01-04.wav,angry,strong,04,female
data/audio/ravdess/Actor_04/03-01-05-02-01-02-04.wav,angry,strong,04,female
data/audio/ravdess/Actor_04/03-01-05-02-02-01-04.wav,angry,strong,04,female
data/audio/ravdess/Actor_04/03-01-05-02-02-02-04.wav,angry,strong,04,female
data/audio/ravdess/Actor_04/03-01-06-01-01-01-04.wav,fearful,normal,04,female
data/audio/ravdess/Actor_04/03-01-06-01-01-02-04.wav,fearful,normal,04,female
data/audio/ravdess/Actor_04/03-01-06-01-02-01-04.wav,fearful,normal,04,female
data/audio/ravdess/Actor_04/03-01-06-01-02-02-04.wav,fearful,normal,04,female
data/audio/ravdess/Actor_04/03-01-06-02-01-01-04.wav,fearful,strong,04,female
data/audio/ravdess/Actor_04/03-01-06-02-01-02-04.wav,fearful,strong,04,female
data/audio/ravdess/Actor_04/03-01-06-02-02-01-04.wav,fearful,strong,04,female
data/audio/ravdess/Actor_04/03-01-06-02-02-02-04.wav,fearful,strong,04,female
data/audio/ravdess/Actor_04/03-01-07-01-01-01-04.wav,disgust,normal,04,female
data/audio/ravdess/Actor_04/03-01-07-01-01-02-04.wav,disgust,normal,04,female
data/audio/ravdess/Actor_04/03-01-07-01-02-01-04.wav,disgust,normal,04,female
data/audio/ravdess/Actor_04/03-01-07-01-02-02-04.wav,disgust,normal,04,female
data/audio/ravdess/Actor_04/03-01-07-02-01-01-04.wav,disgust,strong,04,female
data/audio/ravdess/Actor_04/03-01-07-02-01-02-04.wav,disgust,strong,04,female
data/audio/ravdess/Actor_04/03-01-07-02-02-01-04.wav,disgust,strong,04,female
data/audio/ravdess/Actor_04/03-01-07-02-02-02-04.wav,disgust,strong,04,female
data/audio/ravdess/Actor_04/03-01-08-01-01-01-04.wav,surprised,normal,04,female
data/audio/ravdess/Actor_04/03-01-08-01-01-02-04.wav,surprised,normal,04,female
data/audio/ravdess/Actor_04/03-01-08-01-02-01-04.wav,surprised,normal,04,female
data/audio/ravdess/Actor_04/03-01-08-01-02-02-04.wav,surprised,normal,04,female
data/audio/ravdess/Actor_04/03-01-08-02-01-01-04.wav,surprised,strong,04,female
data/audio/ravdess/Actor_04/03-01-08-02-01-02-04.wav,surprised,strong,04,female
data/audio/ravdess/Actor_04/03-01-08-02-02-01-04.wav,surprised,strong,04,female
data/audio/ravdess/Actor_04/03-01-08-02-02-02-04.wav,surprised,strong,04,female
data/audio/ravdess/Actor_05/03-01-01-01-01-01-05.wav,neutral,normal,05,male
data/audio/ravdess/Actor_05/03-01-01-01-01-02-05.wav,neutral,normal,05,male
data/audio/ravdess/Actor_05/03-01-01-01-02-01-05.wav,neutral,normal,05,male
data/audio/ravdess/Actor_05/03-01-01-01-02-02-05.wav,neutral,normal,05,male
data/audio/ravdess/Actor_05/03-01-02-01-01-01-05.wav,calm,normal,05,male
data/audio/ravdess/Actor_05/03-01-02-01-01-02-05.wav,calm,normal,05,male
data/audio/ravdess/Actor_05/03-01-02-01-02-01-05.wav,calm,normal,05,male
data/audio/ravdess/Actor_05/03-01-02-01-02-02-05.wav,calm,normal,05,male
data/audio/ravdess/Actor_05/03-01-02-02-01-01-05.wav,calm,strong,05,male
data/audio/ravdess/Actor_05/03-01-02-02-01-02-05.wav,calm,strong,05,male
data/audio/ravdess/Actor_05/03-01-02-02-02-01-05.wav,calm,strong,05,male
data/audio/ravdess/Actor_05/03-01-02-02-02-02-05.wav,calm,strong,05,male
data/audio/ravdess/Actor_05/03-01-03-01-01-01-05.wav,happy,normal,05,male
data/audio/ravdess/Actor_05/03-01-03-01-01-02-05.wav,happy,normal,05,male
data/audio/ravdess/Actor_05/03-01-03-01-02-01-05.wav,happy,normal,05,male
data/audio/ravdess/Actor_05/03-01-03-01-02-02-05.wav,happy,normal,05,male
data/audio/ravdess/Actor_05/03-01-03-02-01-01-05.wav,happy,strong,05,male
data/audio/ravdess/Actor_05/03-01-03-02-01-02-05.wav,happy,strong,05,male
data/audio/ravdess/Actor_05/03-01-03-02-02-01-05.wav,happy,strong,05,male
data/audio/ravdess/Actor_05/03-01-03-02-02-02-05.wav,happy,strong,05,male
data/audio/ravdess/Actor_05/03-01-04-01-01-01-05.wav,sad,normal,05,male
data/audio/ravdess/Actor_05/03-01-04-01-01-02-05.wav,sad,normal,05,male
data/audio/ravdess/Actor_05/03-01-04-01-02-01-05.wav,sad,normal,05,male
data/audio/ravdess/Actor_05/03-01-04-01-02-02-05.wav,sad,normal,05,male
data/audio/ravdess/Actor_05/03-01-04-02-01-01-05.wav,sad,strong,05,male
data/audio/ravdess/Actor_05/03-01-04-02-01-02-05.wav,sad,strong,05,male
data/audio/ravdess/Actor_05/03-01-04-02-02-01-05.wav,sad,strong,05,male
data/audio/ravdess/Actor_05/03-01-04-02-02-02-05.wav,sad,strong,05,male
data/audio/ravdess/Actor_05/03-01-05-01-01-01-05.wav,angry,normal,05,male
data/audio/ravdess/Actor_05/03-01-05-01-01-02-05.wav,angry,normal,05,male
data/audio/ravdess/Actor_05/03-01-05-01-02-01-05.wav,angry,normal,05,male
data/audio/ravdess/Actor_05/03-01-05-01-02-02-05.wav,angry,normal,05,male
data/audio/ravdess/Actor_05/03-01-05-02-01-01-05.wav,angry,strong,05,male
data/audio/ravdess/Actor_05/03-01-05-02-01-02-05.wav,angry,strong,05,male
data/audio/ravdess/Actor_05/03-01-05-02-02-01-05.wav,angry,strong,05,male
data/audio/ravdess/Actor_05/03-01-05-02-02-02-05.wav,angry,strong,05,male
data/audio/ravdess/Actor_05/03-01-06-01-01-01-05.wav,fearful,normal,05,male
data/audio/ravdess/Actor_05/03-01-06-01-01-02-05.wav,fearful,normal,05,male
data/audio/ravdess/Actor_05/03-01-06-01-02-01-05.wav,fearful,normal,05,male
data/audio/ravdess/Actor_05/03-01-06-01-02-02-05.wav,fearful,normal,05,male
data/audio/ravdess/Actor_05/03-01-06-02-01-01-05.wav,fearful,strong,05,male
data/audio/ravdess/Actor_05/03-01-06-02-01-02-05.wav,fearful,strong,05,male
data/audio/ravdess/Actor_05/03-01-06-02-02-01-05.wav,fearful,strong,05,male
data/audio/ravdess/Actor_05/03-01-06-02-02-02-05.wav,fearful,strong,05,male
data/audio/ravdess/Actor_05/03-01-07-01-01-01-05.wav,disgust,normal,05,male
data/audio/ravdess/Actor_05/03-01-07-01-01-02-05.wav,disgust,normal,05,male
data/audio/ravdess/Actor_05/03-01-07-01-02-01-05.wav,disgust,normal,05,male
data/audio/ravdess/Actor_05/03-01-07-01-02-02-05.wav,disgust,normal,05,male
data/audio/ravdess/Actor_05/03-01-07-02-01-01-05.wav,disgust,strong,05,male
data/audio/ravdess/Actor_05/03-01-07-02-01-02-05.wav,disgust,strong,05,male
data/audio/ravdess/Actor_05/03-01-07-02-02-01-05.wav,disgust,strong,05,male
data/audio/ravdess/Actor_05/03-01-07-02-02-02-05.wav,disgust,strong,05,male
data/audio/ravdess/Actor_05/03-01-08-01-01-01-05.wav,surprised,normal,05,male
data/audio/ravdess/Actor_05/03-01-08-01-01-02-05.wav,surprised,normal,05,male
data/audio/ravdess/Actor_05/03-01-08-01-02-01-05.wav,surprised,normal,05,male
data/audio/ravdess/Actor_05/03-01-08-01-02-02-05.wav,surprised,normal,05,male
data/audio/ravdess/Actor_05/03-01-08-02-01-01-05.wav,surprised,strong,05,male
data/audio/ravdess/Actor_05/03-01-08-02-01-02-05.wav,surprised,strong,05,male
data/audio/ravdess/Actor_05/03-01-08-02-02-01-05.wav,surprised,strong,05,male
data/audio/ravdess/Actor_05/03-01-08-02-02-02-05.wav,surprised,strong,05,male
data/audio/ravdess/Actor_06/03-01-01-01-01-01-06.wav,neutral,normal,06,female
data/audio/ravdess/Actor_06/03-01-01-01-01-02-06.wav,neutral,normal,06,female
data/audio/ravdess/Actor_06/03-01-01-01-02-01-06.wav,neutral,normal,06,female
data/audio/ravdess/Actor_06/03-01-01-01-02-02-06.wav,neutral,normal,06,female
data/audio/ravdess/Actor_06/03-01-02-01-01-01-06.wav,calm,normal,06,female
data/audio/ravdess/Actor_06/03-01-02-01-01-02-06.wav,calm,normal,06,female
data/audio/ravdess/Actor_06/03-01-02-01-02-01-06.wav,calm,normal,06,female
data/audio/ravdess/Actor_06/03-01-02-01-02-02-06.wav,calm,normal,06,female
data/audio/ravdess/Actor_06/03-01-02-02-01-01-06.wav,calm,strong,06,female
data/audio/ravdess/Actor_06/03-01-02-02-01-02-06.wav,calm,strong,06,female
data/audio/ravdess/Actor_06/03-01-02-02-02-01-06.wav,calm,strong,06,female
data/audio/ravdess/Actor_06/03-01-02-02-02-02-06.wav,calm,strong,06,female
data/audio/ravdess/Actor_06/03-01-03-01-01-01-06.wav,happy,normal,06,female
data/audio/ravdess/Actor_06/03-01-03-01-01-02-06.wav,happy,normal,06,female
data/audio/ravdess/Actor_06/03-01-03-01-02-01-06.wav,happy,normal,06,female
data/audio/ravdess/Actor_06/03-01-03-01-02-02-06.wav,happy,normal,06,female
data/audio/ravdess/Actor_06/03-01-03-02-01-01-06.wav,happy,strong,06,female
data/audio/ravdess/Actor_06/03-01-03-02-01-02-06.wav,happy,strong,06,female
data/audio/ravdess/Actor_06/03-01-03-02-02-01-06.wav,happy,strong,06,female
data/audio/ravdess/Actor_06/03-01-03-02-02-02-06.wav,happy,strong,06,female
data/audio/ravdess/Actor_06/03-01-04-01-01-01-06.wav,sad,normal,06,female
